2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-Dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun,2023-Jul-Sep,2023-Oct-Dec,2024-Jan-Mar,2024-Apr-May
0.163733296,0.157222231,0.157980815,0.184689944,0.268570941,0.276018054,0.276310249,0.276775358,0.320297125,0.373496685,0.311282982,0.420952451,0.504169931,0.496894476,0.505617493,0.524174472,0.528099772,0.57010983
0.169018744,0.157222231,0.158279342,0.190776103,0.268189001,0.321669833,0.275156526,0.280912867,0.326457212,0.373946156,0.311421766,0.399501414,0.491673882,0.511901044,0.513466988,0.472517376,0.526983947,0.584315291
0.163257445,0.157214991,0.156802797,0.17800507,0.265885104,0.293546977,0.276337229,0.275978851,0.348474261,0.373771207,0.401444437,0.435020607,0.508288165,0.505564521,0.513180671,0.515401115,0.525940252,0.56957794
0.16494145,0.157222231,0.157222234,0.174815983,0.267892826,0.322302499,0.276841115,0.278980781,0.348538472,0.373648295,0.400602671,0.400078171,0.524063881,0.494879992,0.504785584,0.48670234,0.522898437,0.584771963
0.163139729,0.157404316,0.157834161,0.175284329,0.276455036,0.294596662,0.276001095,0.288060287,0.348064733,0.373771967,0.413061044,0.447339223,0.476910433,0.528478698,0.505870421,0.487678364,0.525658791,0.58366771
0.162242388,0.156802792,0.157222234,0.178504804,0.268594354,0.359301161,0.275559401,0.275177587,0.348538472,0.356610571,0.401321852,0.438738969,0.513382749,0.528786066,0.476340714,0.498959265,0.527417709,0.58442827
0.162958016,0.158063694,0.156127831,0.175822693,0.265391471,0.293771884,0.274961495,0.277579175,0.348607053,0.408916975,0.401157068,0.398919585,0.518626255,0.528387769,0.500908312,0.511229798,0.527763773,0.57167307
0.167959559,0.157362149,0.15748032,0.178798067,0.268900879,0.275817564,0.276099062,0.277550363,0.32066856,0.323427265,0.400908827,0.398919585,0.510988194,0.526219469,0.512731938,0.521069028,0.524598007,0.570904857
0.162958016,0.157222231,0.241361635,0.335900491,0.27064898,0.323060215,0.275906105,0.279873139,0.273084984,0.323697537,0.411987082,0.398788836,0.522004156,0.510631942,0.529706072,0.511873118,0.528272367,0.584662191
0.336518156,0.157708032,0.157222234,0.174859849,0.265399934,0.296106845,0.274641459,0.2790015,0.267997852,0.528720994,0.400815458,0.399717261,0.476337204,0.496327717,0.504891394,0.504325637,0.523131233,0.478652325
0.162903106,0.159502303,0.159184445,0.176367108,0.268055621,0.321669833,0.275556945,0.277248628,0.270065549,0.355800964,0.401629222,0.421000217,0.501220271,0.528467996,0.475896628,0.523143197,0.528196053,0.564899006
0.163180708,0.156794158,0.15726554,0.175849842,0.266602911,0.321449181,0.276265032,0.280271941,0.267997852,0.355784233,0.401221709,0.420814301,0.51670557,0.496220062,0.47933245,0.489143677,0.527072456,0.584771963
0.163023605,0.157036733,0.157377861,0.175287554,0.28672109,0.342999729,0.278315439,0.278640918,0.271691861,0.355898886,0.401262285,0.398410488,0.519107681,0.494195807,0.479478188,0.48742293,0.527763773,0.566351934
0.163020895,0.156541278,0.16239749,0.175407009,0.272411185,0.353869192,0.276018245,0.266153173,0.31692235,0.355784233,0.399908355,0.414362651,0.52386937,0.512709801,0.505588368,0.497018634,0.527954484,0.569538759
0.166535292,0.157675157,0.157222234,0.175235011,0.268055621,0.294498106,0.274675418,0.277257632,0.315490334,0.355678439,0.401090055,0.400322139,0.483627782,0.530313073,0.512779561,0.515934929,0.529971792,0.559623492
0.163341353,0.161514219,0.157411635,0.18787677,0.268216252,0.296345671,0.274675418,0.276775358,0.267997852,0.355960155,0.401261752,0.39892385,0.498058047,0.511885439,0.505528373,0.495217986,0.526517476,0.574788905
0.162982444,0.157138259,0.158332414,0.188365506,0.26642452,0.322772199,0.272223322,0.279272226,0.268297394,0.345763245,0.400812644,0.391001642,0.505792567,0.503532788,0.500998038,0.502703919,0.528000518,0.568549352
0.162856814,0.157900042,0.15682358,0.175355849,0.265391471,0.293925638,0.276458332,0.277516241,0.315737804,0.366853014,0.401369114,0.398776545,0.50606152,0.205643416,0.501173341,0.504928663,0.529789807,0.569320307
